referrer,views_total,views_unique
github.com,1284,41
ethyca.atlassian.net,35,5
Google,16,11
app.snowflake.com,7,1
ethyca-site-development.vercel.app,2,1
seanpreston.co.uk,1,1
ethyca-site.vercel.app,1,1
