referrer,views_total,views_unique
github.com,619,46
ethyca.atlassian.net,75,10
Google,13,8
ethyca.github.io,3,2
mail.google.com,3,1
DuckDuckGo,2,2
paulsanders.dev,1,1
youtube.com,1,1
