referrer,views_total,views_unique
github.com,620,46
ethyca.atlassian.net,72,10
Google,13,8
mail.google.com,3,1
DuckDuckGo,2,2
ethyca.github.io,1,1
paulsanders.dev,1,1
youtube.com,1,1
