referrer,views_total,views_unique
github.com,586,40
Google,148,19
ethyca.github.io,61,5
ethyca.atlassian.net,15,3
ethyca.com,8,3
boards.greenhouse.io,4,2
cn.bing.com,1,1
github-com.translate.goog,1,1
admin.github.com,1,1
DuckDuckGo,1,1
