referrer,views_total,views_unique
github.com,580,43
Google,150,20
ethyca.github.io,80,5
ethyca.atlassian.net,24,5
ethyca.com,8,3
boards.greenhouse.io,5,3
cn.bing.com,1,1
github-com.translate.goog,1,1
admin.github.com,1,1
DuckDuckGo,1,1
