referrer,views_total,views_unique
github.com,1322,45
Google,53,11
ethyca.atlassian.net,42,4
app.snowflake.com,4,1
ethyca-site-development.vercel.app,2,1
dashboard-prod.data.sonatype.com,1,1
seanpreston.co.uk,1,1
ethyca.com,1,1
