time_iso8601,clones_total,clones_unique,views_total,views_unique
2022-03-11 00:00:00+00:00,17.0,5.0,177,15
2022-03-12 00:00:00+00:00,,,8,3
2022-03-13 00:00:00+00:00,2.0,1.0,1,1
2022-03-14 00:00:00+00:00,46.0,6.0,280,21
2022-03-15 00:00:00+00:00,58.0,8.0,396,19
2022-03-16 00:00:00+00:00,238.0,11.0,514,21
2022-03-17 00:00:00+00:00,48.0,8.0,193,17
2022-03-18 00:00:00+00:00,87.0,13.0,313,17
2022-03-19 00:00:00+00:00,,,14,7
2022-03-20 00:00:00+00:00,20.0,5.0,47,5
2022-03-21 00:00:00+00:00,67.0,12.0,310,16
2022-03-22 00:00:00+00:00,30.0,7.0,218,23
2022-03-23 00:00:00+00:00,108.0,3.0,292,19
2022-03-24 00:00:00+00:00,35.0,6.0,107,15
