referrer,views_total,views_unique
github.com,267,36
Google,24,9
endtest.dev,5,5
ethyca.github.io,5,1
ethyca.atlassian.net,4,2
mail.google.com,1,1
etwiki.sys.comcast.net,1,1
goodfirstissues.com,1,1
