referrer,views_total,views_unique
github.com,705,45
Google,54,9
ethyca.atlassian.net,45,3
app.snowflake.com,3,1
ethyca.github.io,2,2
dashboard-prod.data.sonatype.com,1,1
ethyca.com,1,1
