referrer,views_total,views_unique
github.com,753,49
Google,138,19
ethyca.github.io,39,5
docs.google.com,16,4
ethyca.atlassian.net,5,4
ethyca.com,3,1
boards.greenhouse.io,1,1
mail.google.com,1,1
github-com.translate.goog,1,1
admin.github.com,1,1
