referrer,views_total,views_unique
github.com,677,45
ethyca.atlassian.net,20,4
Google,17,8
ethyca.github.io,11,1
dashboard-prod.data.sonatype.com,2,2
ethyca.com,2,2
com.google.android.gm,1,1
