time_iso8601,clones_total,clones_unique,views_total,views_unique
2022-04-23 00:00:00+00:00,883.0,2.0,19,7
2022-04-24 00:00:00+00:00,2.0,1.0,17,5
2022-04-25 00:00:00+00:00,57.0,7.0,280,24
2022-04-26 00:00:00+00:00,45.0,6.0,366,28
2022-04-27 00:00:00+00:00,94.0,11.0,590,25
2022-04-28 00:00:00+00:00,43.0,5.0,481,29
2022-04-29 00:00:00+00:00,26.0,7.0,293,17
2022-04-30 00:00:00+00:00,,,4,3
2022-05-01 00:00:00+00:00,1.0,1.0,18,4
2022-05-02 00:00:00+00:00,25.0,6.0,254,21
2022-05-03 00:00:00+00:00,44.0,8.0,553,30
2022-05-04 00:00:00+00:00,53.0,7.0,489,29
2022-05-05 00:00:00+00:00,100.0,10.0,652,32
2022-05-06 00:00:00+00:00,60.0,8.0,473,28
