time_iso8601,clones_total,clones_unique,views_total,views_unique
2022-11-20 00:00:00+00:00,1,1,1,1
2022-11-21 00:00:00+00:00,46,4,42,12
2022-11-22 00:00:00+00:00,3,2,19,9
2022-11-23 00:00:00+00:00,1,1,29,16
2022-11-24 00:00:00+00:00,2,2,14,5
2022-11-25 00:00:00+00:00,3,3,24,4
2022-11-26 00:00:00+00:00,1,1,2,1
2022-11-27 00:00:00+00:00,1,1,7,3
2022-11-28 00:00:00+00:00,262,5,112,12
2022-11-29 00:00:00+00:00,1,1,36,13
2022-11-30 00:00:00+00:00,212,6,178,9
2022-12-01 00:00:00+00:00,2,2,21,7
2022-12-02 00:00:00+00:00,4,3,34,12
2022-12-03 00:00:00+00:00,2,2,1,1
