url_path,views_total,views_unique
/ethyca/fidesops/pulls,258,10
/ethyca/fidesops,189,42
/ethyca/fidesops/pull/179,98,6
/ethyca/fidesops/projects,88,8
/ethyca/fidesops/pull/194,77,4
/ethyca/fidesops/projects/3,63,9
/ethyca/fidesops/issues,55,12
/ethyca/fidesops/pull/215,54,7
/ethyca/fidesops/pull/179/files,47,6
/ethyca/fidesops/pull/185,32,4
