time_iso8601,clones_total,clones_unique,views_total,views_unique
2023-05-01 00:00:00+00:00,1,1,12.0,3.0
2023-05-02 00:00:00+00:00,1,1,3.0,2.0
2023-05-03 00:00:00+00:00,2,2,,
2023-05-04 00:00:00+00:00,3,3,4.0,2.0
2023-05-05 00:00:00+00:00,1,1,8.0,5.0
2023-05-06 00:00:00+00:00,1,1,,
2023-05-07 00:00:00+00:00,2,2,2.0,2.0
2023-05-08 00:00:00+00:00,1,1,4.0,4.0
2023-05-09 00:00:00+00:00,1,1,6.0,5.0
2023-05-10 00:00:00+00:00,1,1,38.0,5.0
2023-05-11 00:00:00+00:00,3,2,2.0,2.0
2023-05-12 00:00:00+00:00,1,1,6.0,2.0
2023-05-13 00:00:00+00:00,2,2,14.0,2.0
2023-05-14 00:00:00+00:00,1,1,,
