time_iso8601,clones_total,clones_unique,views_total,views_unique
2022-10-21 00:00:00+00:00,23,7,122,15
2022-10-22 00:00:00+00:00,2,2,3,3
2022-10-23 00:00:00+00:00,1,1,5,4
2022-10-24 00:00:00+00:00,56,6,57,9
2022-10-25 00:00:00+00:00,4,3,17,6
2022-10-26 00:00:00+00:00,2,2,57,11
2022-10-27 00:00:00+00:00,5,3,31,6
2022-10-28 00:00:00+00:00,3,3,45,8
2022-10-29 00:00:00+00:00,5,2,2,2
2022-10-30 00:00:00+00:00,1,1,5,3
2022-10-31 00:00:00+00:00,51,3,62,12
2022-11-01 00:00:00+00:00,1,1,113,14
2022-11-02 00:00:00+00:00,2,2,24,10
2022-11-03 00:00:00+00:00,4,2,26,9
