referrer,views_total,views_unique
github.com,711,67
Google,31,12
ethyca.atlassian.net,14,8
ethyca.github.io,4,2
goodfirstissues.com,2,1
linkedin.com,1,1
mail.google.com,1,1
boards.greenhouse.io,1,1
