time_iso8601,clones_total,clones_unique,views_total,views_unique
2022-10-06 00:00:00+00:00,3,3,199,22
2022-10-07 00:00:00+00:00,7,3,35,11
2022-10-08 00:00:00+00:00,2,2,9,3
2022-10-09 00:00:00+00:00,2,2,22,6
2022-10-10 00:00:00+00:00,103,5,175,16
2022-10-11 00:00:00+00:00,2,2,79,17
2022-10-12 00:00:00+00:00,1,1,97,14
2022-10-13 00:00:00+00:00,1,1,77,17
2022-10-14 00:00:00+00:00,101,8,108,17
2022-10-15 00:00:00+00:00,2,2,24,4
2022-10-16 00:00:00+00:00,2,2,6,2
2022-10-17 00:00:00+00:00,84,7,102,16
2022-10-18 00:00:00+00:00,32,3,167,18
2022-10-19 00:00:00+00:00,32,3,80,17
