time_iso8601,clones_total,clones_unique,views_total,views_unique
2022-10-23 00:00:00+00:00,1,1,5.0,4.0
2022-10-24 00:00:00+00:00,56,6,57.0,9.0
2022-10-25 00:00:00+00:00,4,3,17.0,6.0
2022-10-26 00:00:00+00:00,2,2,57.0,11.0
2022-10-27 00:00:00+00:00,5,3,31.0,6.0
2022-10-28 00:00:00+00:00,3,3,45.0,8.0
2022-10-29 00:00:00+00:00,5,2,2.0,2.0
2022-10-30 00:00:00+00:00,1,1,5.0,3.0
2022-10-31 00:00:00+00:00,51,3,62.0,12.0
2022-11-01 00:00:00+00:00,1,1,113.0,14.0
2022-11-02 00:00:00+00:00,2,2,24.0,10.0
2022-11-03 00:00:00+00:00,4,2,27.0,9.0
2022-11-04 00:00:00+00:00,3,2,33.0,14.0
2022-11-05 00:00:00+00:00,4,2,,
