time_iso8601,clones_total,clones_unique,views_total,views_unique
2022-02-26 00:00:00+00:00,1.0,1.0,31,4
2022-02-27 00:00:00+00:00,9.0,2.0,4,2
2022-02-28 00:00:00+00:00,62.0,4.0,245,12
2022-03-01 00:00:00+00:00,27.0,4.0,311,13
2022-03-02 00:00:00+00:00,48.0,2.0,524,19
2022-03-03 00:00:00+00:00,89.0,3.0,573,19
2022-03-04 00:00:00+00:00,42.0,5.0,396,19
2022-03-05 00:00:00+00:00,,,18,6
2022-03-06 00:00:00+00:00,2.0,1.0,1,1
2022-03-07 00:00:00+00:00,11.0,1.0,197,18
2022-03-08 00:00:00+00:00,43.0,5.0,250,17
2022-03-09 00:00:00+00:00,124.0,6.0,136,10
2022-03-10 00:00:00+00:00,66.0,9.0,336,22
2022-03-11 00:00:00+00:00,15.0,4.0,165,14
