referrer,views_total,views_unique
github.com,143,21
Google,64,29
ethyca.atlassian.net,62,11
com.google.android.gm,32,1
t.co,24,1
ethyca.com,20,15
ethyca.github.io,10,6
github.atlassian.com,4,1
mail.google.com,2,2
medium.ethyca.com,2,1
