referrer,views_total,views_unique
github.com,440,48
ethyca.com,276,95
Google,45,19
ethyca.github.io,35,9
t.co,9,6
linkedin.com,5,4
ethyca.atlassian.net,4,3
oschina.net,2,1
ethycabranddev.wpengine.com,1,1
mail.google.com,1,1
