referrer,views_total,views_unique
github.com,577,45
ethyca.com,270,120
ethyca.github.io,118,10
Google,41,19
ethyca.atlassian.net,27,2
t.co,5,5
confluence.gft.com,4,3
Bing,2,1
jira.twitter.biz,2,1
youtube.com,1,1
