time_iso8601,clones_total,clones_unique,views_total,views_unique
2024-07-15 00:00:00+00:00,1057,16,318,31
2024-07-16 00:00:00+00:00,1081,22,512,31
2024-07-17 00:00:00+00:00,1429,25,454,33
2024-07-18 00:00:00+00:00,1009,11,460,29
2024-07-19 00:00:00+00:00,675,15,307,23
2024-07-20 00:00:00+00:00,124,10,93,8
2024-07-21 00:00:00+00:00,5,5,9,6
2024-07-22 00:00:00+00:00,1356,24,475,30
2024-07-23 00:00:00+00:00,938,20,494,25
2024-07-24 00:00:00+00:00,485,10,252,24
2024-07-25 00:00:00+00:00,768,20,264,21
2024-07-26 00:00:00+00:00,441,17,143,21
2024-07-27 00:00:00+00:00,59,9,20,12
2024-07-28 00:00:00+00:00,406,10,75,9
