time_iso8601,clones_total,clones_unique,views_total,views_unique
2022-09-16 00:00:00+00:00,147,6,110,22
2022-09-17 00:00:00+00:00,1,1,22,6
2022-09-18 00:00:00+00:00,7,4,24,9
2022-09-19 00:00:00+00:00,293,9,319,21
2022-09-20 00:00:00+00:00,443,8,258,44
2022-09-21 00:00:00+00:00,422,9,180,26
2022-09-22 00:00:00+00:00,516,8,263,37
2022-09-23 00:00:00+00:00,136,10,109,25
2022-09-24 00:00:00+00:00,65,5,27,11
2022-09-25 00:00:00+00:00,23,5,34,8
2022-09-26 00:00:00+00:00,94,5,144,22
2022-09-27 00:00:00+00:00,161,9,136,18
2022-09-28 00:00:00+00:00,556,10,298,34
2022-09-29 00:00:00+00:00,441,15,564,35
