time_iso8601,clones_total,clones_unique,views_total,views_unique
2024-10-19 00:00:00+00:00,1.0,1.0,7,4
2024-10-20 00:00:00+00:00,5.0,5.0,2,2
2024-10-21 00:00:00+00:00,287.0,12.0,148,24
2024-10-22 00:00:00+00:00,759.0,13.0,172,47
2024-10-23 00:00:00+00:00,1260.0,19.0,296,62
2024-10-24 00:00:00+00:00,1025.0,18.0,295,42
2024-10-25 00:00:00+00:00,101.0,3.0,84,20
2024-10-26 00:00:00+00:00,,,12,10
2024-10-27 00:00:00+00:00,1.0,1.0,11,6
2024-10-28 00:00:00+00:00,615.0,11.0,214,28
2024-10-29 00:00:00+00:00,814.0,8.0,399,57
2024-10-30 00:00:00+00:00,837.0,7.0,302,48
2024-10-31 00:00:00+00:00,893.0,19.0,345,27
2024-11-01 00:00:00+00:00,410.0,8.0,317,19
