time_iso8601,clones_total,clones_unique,views_total,views_unique
2024-09-08 00:00:00+00:00,80,4,76,20
2024-09-09 00:00:00+00:00,354,17,365,68
2024-09-10 00:00:00+00:00,798,15,462,38
2024-09-11 00:00:00+00:00,1132,25,442,50
2024-09-12 00:00:00+00:00,1035,13,456,40
2024-09-13 00:00:00+00:00,73,3,328,42
2024-09-14 00:00:00+00:00,5,3,48,9
2024-09-15 00:00:00+00:00,1,1,16,7
2024-09-16 00:00:00+00:00,439,8,511,33
2024-09-17 00:00:00+00:00,316,8,258,33
2024-09-18 00:00:00+00:00,353,15,460,59
2024-09-19 00:00:00+00:00,924,18,465,52
2024-09-20 00:00:00+00:00,739,29,435,51
2024-09-21 00:00:00+00:00,179,12,214,11
