referrer,views_total,views_unique
github.com,655,43
ethyca.com,223,102
Google,111,34
ethyca.github.io,57,14
ethyca.atlassian.net,13,2
t.co,6,5
pypi.org,2,2
messages.google.com,2,1
confluence.gft.com,1,1
youtube.com,1,1
