referrer,views_total,views_unique
github.com,131,27
ethyca.com,91,25
ethyca.atlassian.net,58,8
Google,55,30
ethyca.github.io,6,4
Bing,6,3
com.google.android.gm,2,1
steradian.sg.larksuite.com,1,1
audit.spdx.cn,1,1
github.atlassian.com,1,1
