time_iso8601,clones_total,clones_unique,views_total,views_unique
2025-12-06 00:00:00+00:00,126,27,21,15
2025-12-07 00:00:00+00:00,194,26,22,12
2025-12-08 00:00:00+00:00,2447,412,258,47
2025-12-09 00:00:00+00:00,3716,473,611,81
2025-12-10 00:00:00+00:00,5038,760,665,65
2025-12-11 00:00:00+00:00,20240,620,817,95
2025-12-12 00:00:00+00:00,3126,451,570,56
2025-12-13 00:00:00+00:00,563,71,83,14
2025-12-14 00:00:00+00:00,38,12,11,9
2025-12-15 00:00:00+00:00,1776,391,183,45
2025-12-16 00:00:00+00:00,4314,729,325,64
2025-12-17 00:00:00+00:00,7473,918,959,95
2025-12-18 00:00:00+00:00,4349,603,842,84
2025-12-19 00:00:00+00:00,4112,681,492,113
