referrer,views_total,views_unique
github.com,442,40
ethyca.com,189,83
Google,50,19
ethyca.github.io,36,12
ethyca.atlassian.net,17,1
t.co,5,4
confluence.gft.com,3,3
Bing,3,2
youtube.com,2,2
mail.google.com,2,1
