referrer,views_total,views_unique
github.com,321,45
ethyca.com,225,114
t.co,78,44
ethyca.github.io,65,14
Google,50,23
youtube.com,23,1
ethycabranddev.wpengine.com,4,2
linkedin.com,2,2
mail.google.com,1,1
Bing,1,1
