referrer,views_total,views_unique
github.com,127,34
ethyca.com,73,17
ethyca.atlassian.net,69,11
Google,55,23
cve.mitre.org,11,1
staticsint.teams.cdn.office.net,5,2
search.brave.com,5,1
m.sogou.com,4,2
ethyca.github.io,4,1
Bing,3,3
