referrer,views_total,views_unique
github.com,302,40
ethyca.atlassian.net,72,13
Google,53,25
hub.docker.com,4,2
ethyca.github.io,2,2
vercel.com,2,1
DuckDuckGo,1,1
advisories.gitlab.com,1,1
chatgpt.com,1,1
claude.ai,1,1
