referrer,views_total,views_unique
github.com,486,39
ethyca.com,145,64
ethyca.github.io,38,16
Google,29,18
ethyca.atlassian.net,4,3
t.co,2,1
mail.google.com,2,1
youtube.com,1,1
Bing,1,1
confluence.gft.com,1,1
