referrer,views_total,views_unique
github.com,119,32
ethyca.atlassian.net,71,9
ethyca.com,61,13
Google,56,26
search.brave.com,7,1
ethyca.github.io,5,2
m.sogou.com,4,2
chatgpt.com,2,2
Bing,2,2
helm.ethyca.com,1,1
