referrer,views_total,views_unique
github.com,224,44
Google,109,39
ethyca.atlassian.net,57,8
ethyca.com,49,16
DuckDuckGo,24,2
cve.org,14,3
ethyca.github.io,4,3
m.sogou.com,4,2
mail.google.com,4,1
trims.internal.synopsys.com,3,3
