time_iso8601,clones_total,clones_unique,views_total,views_unique
2024-07-08 00:00:00+00:00,519,23,1202,33
2024-07-09 00:00:00+00:00,781,12,332,48
2024-07-10 00:00:00+00:00,707,15,378,46
2024-07-11 00:00:00+00:00,610,16,189,32
2024-07-12 00:00:00+00:00,894,15,239,28
2024-07-13 00:00:00+00:00,142,7,77,6
2024-07-14 00:00:00+00:00,13,7,6,3
2024-07-15 00:00:00+00:00,1057,16,318,31
2024-07-16 00:00:00+00:00,1081,22,512,31
2024-07-17 00:00:00+00:00,1429,25,454,33
2024-07-18 00:00:00+00:00,1009,11,460,29
2024-07-19 00:00:00+00:00,675,15,307,23
2024-07-20 00:00:00+00:00,124,10,93,8
2024-07-21 00:00:00+00:00,5,5,6,4
