time_iso8601,clones_total,clones_unique,views_total,views_unique
2025-11-29 00:00:00+00:00,344,42,34,13
2025-11-30 00:00:00+00:00,97,20,23,13
2025-12-01 00:00:00+00:00,4936,552,418,58
2025-12-02 00:00:00+00:00,6144,981,619,114
2025-12-03 00:00:00+00:00,8543,1447,780,120
2025-12-04 00:00:00+00:00,3516,610,428,84
2025-12-05 00:00:00+00:00,2681,613,299,48
2025-12-06 00:00:00+00:00,126,27,21,15
2025-12-07 00:00:00+00:00,194,26,22,12
2025-12-08 00:00:00+00:00,2447,412,258,47
2025-12-09 00:00:00+00:00,3716,473,611,81
2025-12-10 00:00:00+00:00,5038,760,665,65
2025-12-11 00:00:00+00:00,20240,620,817,95
2025-12-12 00:00:00+00:00,2966,440,551,53
