referrer,views_total,views_unique
github.com,62,25
Google,43,25
ethyca.github.io,9,1
ethyca.atlassian.net,5,3
statics.teams.cdn.office.net,5,1
chatgpt.com,4,4
ethyca.com,3,2
DuckDuckGo,2,2
claude.ai,2,2
search.brave.com,2,2
