referrer,views_total,views_unique
Google,357,52
github.com,194,40
ethyca.com,37,22
ethyca.atlassian.net,35,8
security.snyk.io,16,6
ethyca.github.io,9,4
cve-dev.nuclei.sh,8,1
m.sogou.com,5,1
github.atlassian.com,4,1
cve.mitre.org,3,2
