time_iso8601,clones_total,clones_unique,views_total,views_unique
2026-01-03 00:00:00+00:00,29,8,13,11
2026-01-04 00:00:00+00:00,50,16,31,24
2026-01-05 00:00:00+00:00,2924,374,372,70
2026-01-06 00:00:00+00:00,4326,595,365,77
2026-01-07 00:00:00+00:00,2943,484,362,77
2026-01-08 00:00:00+00:00,2432,466,310,69
2026-01-09 00:00:00+00:00,2440,343,437,92
2026-01-10 00:00:00+00:00,820,91,107,29
2026-01-11 00:00:00+00:00,83,15,32,23
2026-01-12 00:00:00+00:00,4265,449,426,86
2026-01-13 00:00:00+00:00,4376,564,475,99
2026-01-14 00:00:00+00:00,2894,465,846,449
2026-01-15 00:00:00+00:00,2177,336,377,145
2026-01-16 00:00:00+00:00,2552,365,410,96
