time_iso8601,clones_total,clones_unique,views_total,views_unique
2022-07-19 00:00:00+00:00,364,16,366,31
2022-07-20 00:00:00+00:00,62,7,169,29
2022-07-21 00:00:00+00:00,143,11,237,31
2022-07-22 00:00:00+00:00,67,4,169,25
2022-07-23 00:00:00+00:00,13,8,96,10
2022-07-24 00:00:00+00:00,42,3,27,8
2022-07-25 00:00:00+00:00,126,8,244,25
2022-07-26 00:00:00+00:00,64,4,260,27
2022-07-27 00:00:00+00:00,122,8,298,32
2022-07-28 00:00:00+00:00,81,15,543,19
2022-07-29 00:00:00+00:00,8,4,132,22
2022-07-30 00:00:00+00:00,9,3,42,7
2022-07-31 00:00:00+00:00,3,2,14,7
2022-08-01 00:00:00+00:00,160,12,200,20
