time_iso8601,clones_total,clones_unique,views_total,views_unique
2022-08-24 00:00:00+00:00,315,6,309,29
2022-08-25 00:00:00+00:00,176,9,155,25
2022-08-26 00:00:00+00:00,244,6,122,32
2022-08-27 00:00:00+00:00,1,1,45,14
2022-08-28 00:00:00+00:00,3,2,11,8
2022-08-29 00:00:00+00:00,227,3,168,20
2022-08-30 00:00:00+00:00,158,8,194,28
2022-08-31 00:00:00+00:00,309,11,341,16
2022-09-01 00:00:00+00:00,233,5,223,38
2022-09-02 00:00:00+00:00,265,4,149,20
2022-09-03 00:00:00+00:00,2,2,23,10
2022-09-04 00:00:00+00:00,3,2,20,9
2022-09-05 00:00:00+00:00,2,2,12,6
2022-09-06 00:00:00+00:00,117,4,268,27
