referrer,views_total,views_unique
github.com,92,20
ethyca.com,46,25
Google,33,21
ethyca.atlassian.net,16,5
DuckDuckGo,11,1
ethyca.github.io,6,3
cve.org,3,1
github.atlassian.com,3,1
chatgpt.com,2,2
marcusolsson.dev,2,1
