referrer,views_total,views_unique
github.com,210,40
Google,206,39
ethyca.atlassian.net,64,7
ethyca.com,49,16
DuckDuckGo,24,2
cve.org,14,3
ethyca.github.io,5,4
m.sogou.com,5,3
mail.google.com,4,1
trims.internal.synopsys.com,3,3
