referrer,views_total,views_unique
github.com,111,29
ethyca.com,57,23
Google,27,19
ethyca.atlassian.net,25,5
DuckDuckGo,17,1
ethyca.github.io,7,2
vercel.com,6,1
chatgpt.com,4,4
nvd.nist.gov,4,1
aikosh.indiaai.gov.in,2,2
