referrer,views_total,views_unique
github.com,429,47
ethyca.atlassian.net,83,16
Google,39,25
claude.ai,7,2
ethyca.github.io,4,3
statics.teams.cdn.office.net,3,2
chromatic.com,2,1
Baidu,1,1
DuckDuckGo,1,1
vercel.com,1,1
