referrer,views_total,views_unique
github.com,538,53
Google,224,71
ethyca.com,100,46
getscrum.app,88,3
ethyca.atlassian.net,41,6
goodfirstissues.com,34,10
ethyca.github.io,14,3
statics.teams.cdn.office.net,9,2
m-health.atlassian.net,4,3
blog.meilisearch.com,2,2
