referrer,views_total,views_unique
Google,249,42
github.com,172,34
ethyca.com,26,16
ethyca.atlassian.net,23,6
security.snyk.io,16,6
ethyca.github.io,10,5
github.atlassian.com,9,2
cvedetails.com,3,2
cve.mitre.org,3,2
cn.bing.com,3,1
