referrer,views_total,views_unique
github.com,123,30
ethyca.com,49,22
Google,30,22
ethyca.atlassian.net,24,5
DuckDuckGo,17,1
ethyca.github.io,9,4
vercel.com,6,1
chatgpt.com,4,4
nvd.nist.gov,4,1
marcusolsson.dev,3,2
