referrer,views_total,views_unique
github.com,767,63
Google,285,66
ethyca.com,201,83
ethyca.github.io,49,17
ethyca.atlassian.net,10,4
t.co,7,7
mail.google.com,6,4
docs.google.com,6,3
DuckDuckGo,5,4
statics.teams.cdn.office.net,2,2
