time_iso8601,clones_total,clones_unique,views_total,views_unique
2022-09-20 00:00:00+00:00,443,8,258,44
2022-09-21 00:00:00+00:00,422,9,180,26
2022-09-22 00:00:00+00:00,516,8,263,37
2022-09-23 00:00:00+00:00,136,10,109,25
2022-09-24 00:00:00+00:00,65,5,27,11
2022-09-25 00:00:00+00:00,23,5,34,8
2022-09-26 00:00:00+00:00,94,5,144,22
2022-09-27 00:00:00+00:00,161,9,136,18
2022-09-28 00:00:00+00:00,556,10,298,34
2022-09-29 00:00:00+00:00,463,15,619,38
2022-09-30 00:00:00+00:00,404,6,554,42
2022-10-01 00:00:00+00:00,96,4,30,8
2022-10-02 00:00:00+00:00,2,2,49,13
2022-10-03 00:00:00+00:00,367,7,665,23
