time_iso8601,clones_total,clones_unique,views_total,views_unique
2025-04-30 00:00:00+00:00,804,130,249,55
2025-05-01 00:00:00+00:00,776,110,123,31
2025-05-02 00:00:00+00:00,396,71,86,21
2025-05-03 00:00:00+00:00,30,7,6,5
2025-05-04 00:00:00+00:00,17,9,90,6
2025-05-05 00:00:00+00:00,604,111,161,39
2025-05-06 00:00:00+00:00,2402,187,424,70
2025-05-07 00:00:00+00:00,2788,192,290,57
2025-05-08 00:00:00+00:00,1017,114,291,33
2025-05-09 00:00:00+00:00,1533,136,514,55
2025-05-10 00:00:00+00:00,13,6,17,7
2025-05-11 00:00:00+00:00,28,10,54,10
2025-05-12 00:00:00+00:00,964,133,269,30
2025-05-13 00:00:00+00:00,872,132,179,47
