referrer,views_total,views_unique
github.com,217,36
Google,203,31
ethyca.com,51,19
ethyca.github.io,32,3
Bing,23,1
hub.docker.com,7,4
t.co,4,1
statics.teams.cdn.office.net,3,2
mail.google.com,3,1
com.google.android.gm,2,1
