time_iso8601,clones_total,clones_unique,views_total,views_unique
2025-12-24 00:00:00+00:00,89,31,32,22
2025-12-25 00:00:00+00:00,41,19,65,46
2025-12-26 00:00:00+00:00,53,19,26,25
2025-12-27 00:00:00+00:00,3326,13,13,10
2025-12-28 00:00:00+00:00,55,15,47,39
2025-12-29 00:00:00+00:00,429,99,79,33
2025-12-30 00:00:00+00:00,686,113,58,25
2025-12-31 00:00:00+00:00,778,98,84,26
2026-01-01 00:00:00+00:00,125,47,16,16
2026-01-02 00:00:00+00:00,742,78,79,31
2026-01-03 00:00:00+00:00,29,8,13,11
2026-01-04 00:00:00+00:00,50,16,31,24
2026-01-05 00:00:00+00:00,2924,374,372,70
2026-01-06 00:00:00+00:00,4326,595,365,77
