referrer,views_total,views_unique
Google,321,24
github.com,111,32
ethyca.atlassian.net,41,7
ethyca.com,30,13
security.snyk.io,18,7
ethyca.github.io,15,5
mail.google.com,5,1
sca.analysiscenter.veracode.com,4,3
github.atlassian.com,4,2
mph-jira-01.devops.in.idemia.com,4,2
