time_iso8601,clones_total,clones_unique,views_total,views_unique
2026-03-09 00:00:00+00:00,10766,1058,387,55
2026-03-10 00:00:00+00:00,10969,1034,455,39
2026-03-11 00:00:00+00:00,8308,1085,464,33
2026-03-12 00:00:00+00:00,6246,907,463,34
2026-03-13 00:00:00+00:00,5001,697,304,35
2026-03-14 00:00:00+00:00,623,159,34,18
2026-03-15 00:00:00+00:00,2026,239,121,12
2026-03-16 00:00:00+00:00,6324,727,565,40
2026-03-17 00:00:00+00:00,6699,716,639,40
2026-03-18 00:00:00+00:00,7295,901,607,44
2026-03-19 00:00:00+00:00,5406,873,388,55
2026-03-20 00:00:00+00:00,5032,687,516,50
2026-03-21 00:00:00+00:00,1354,175,65,12
2026-03-22 00:00:00+00:00,672,53,34,18
