referrer,views_total,views_unique
github.com,487,33
ethyca.atlassian.net,91,16
Google,59,28
ethyca.github.io,17,2
app.codecov.io,9,2
claude.ai,9,2
nvd.nist.gov,6,3
hub.docker.com,5,4
DuckDuckGo,5,2
chatgpt.com,3,2
