time_iso8601,clones_total,clones_unique,views_total,views_unique
2025-03-06 00:00:00+00:00,1390,175,200,42
2025-03-07 00:00:00+00:00,1302,160,158,40
2025-03-08 00:00:00+00:00,200,31,60,18
2025-03-09 00:00:00+00:00,345,40,101,14
2025-03-10 00:00:00+00:00,2007,161,507,63
2025-03-11 00:00:00+00:00,2213,177,666,52
2025-03-12 00:00:00+00:00,3052,217,523,59
2025-03-13 00:00:00+00:00,2138,226,511,51
2025-03-14 00:00:00+00:00,922,138,286,46
2025-03-15 00:00:00+00:00,102,27,24,13
2025-03-16 00:00:00+00:00,116,10,44,13
2025-03-17 00:00:00+00:00,1448,149,360,70
2025-03-18 00:00:00+00:00,2105,145,330,41
2025-03-19 00:00:00+00:00,1950,181,438,41
