referrer,views_total,views_unique
github.com,64,15
Google,47,32
ethyca.com,30,18
ethyca.atlassian.net,27,8
Bing,4,3
ethyca.github.io,3,2
github.atlassian.com,3,1
mail.google.com,3,1
cve.org,3,1
search.brave.com,3,1
