url_path,views_total,views_unique
/ethyca/fides,772,140
/ethyca/fides/pulls,419,24
/ethyca/fides/issues,150,24
/ethyca/fides/pull/2714,108,12
/ethyca/fides/pull/2782,104,11
/ethyca/fides/search,80,10
/ethyca/fides/pull/2782/files,63,3
/ethyca/fides/pull/2739,61,5
/ethyca/fides/pull/2782/checks,59,1
/ethyca/fides/tree/main/src/fides,56,15
