referrer,views_total,views_unique
github.com,457,47
ethyca.com,118,61
Google,76,34
ethyca.github.io,59,12
delve.riviapps.com,5,1
t.co,3,3
ethyca.atlassian.net,2,1
mail.google.com,2,1
ethyca.aha.io,2,1
ethyca-site-development.vercel.app,1,1
