referrer,views_total,views_unique
github.com,622,51
Google,109,42
ethyca.atlassian.net,65,12
zread.ai,26,1
DuckDuckGo,8,4
marketing.ethyca.com,8,1
ethyca.github.io,5,3
ethyca.com,4,2
com.slack,3,2
claude.ai,3,1
